video_id,comment,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit
7526089595210009878,Bubah vivo 😭❤️‍🩹,0.002384980209171772,0.0009403899312019348,0.010753180831670761,0.0010255899978801608,0.005216014571487904,0.0007372507243417203,0.00034830093500204384
7526089595210009878,Buba sei grandeee😭,0.10107538849115372,0.0003431149525567889,0.009611953049898148,0.0012305575655773282,0.03419090434908867,0.0011096731759607792,0.001181563246063888
7526089595210009878,"non ce la posso fa sto piangendo tutte le mie lacrime, grazie Bubah💜 me lo ricorderò anche io",0.005928137805312872,0.000581899774260819,0.01048840768635273,0.0006484723999164999,0.00528964726254344,0.0004818759043700993,0.0003189675335306674
7526089595210009878,Video stupendo talmente tanto che Dadda ha repostato 😭,0.008119030855596066,0.00019861210603266954,0.00489493552595377,0.0002802839153446257,0.0027273562736809254,0.00023544070427305996,0.001066907774657011
7526089595210009878,questo video è stupendo.,0.0018635065061971545,0.00013676808157470077,0.0022050761617720127,0.00018241757061332464,0.0014666881179437041,0.00011055487266276032,0.00010117131751030684
7526089595210009878,"Mi hai fatto commuovere. Brava, sei l'esempio per questa società ormai dannatamente arida 🥹👏🏻
Bubah mito VIVENTE 😍",0.6621642708778381,0.0015511740930378437,0.5773522853851318,0.0028389866929501295,0.11533258855342865,0.0006338604725897312,0.0011067764135077596
7526089595210009878,io non ho capito spiegate,0.0013596171047538519,0.004915266297757626,0.03735456243157387,0.007003237958997488,0.03466418385505676,0.0021782408002763987,0.0008921818807721138
7526089595210009878,ti voglio troppo bene bubah,0.2655140161514282,0.002907338785007596,0.04350730776786804,0.005695858038961887,0.04408542439341545,0.002841358305886388,0.0037793326191604137
7526089595210009878,Buba il più vero,0.07228904217481613,0.0003622756339609623,0.013794157654047012,0.00038759916787967086,0.0324995294213295,0.005156322382390499,0.004925819113850594
7525374920298188054,mamma che cosa inutile il calcio femminile.,0.7924124598503113,0.0012566957157105207,0.03402847796678543,0.04815318435430527,0.5725821852684021,0.001815807307139039,0.005781265906989574
7525374920298188054,Abolite il calcio femminile che nemmeno le femministe più convinte lo guardano,0.2142469733953476,0.000429167557740584,0.0068936157040297985,0.04266336187720299,0.023179341107606888,0.0025543386582285166,0.026236791163682938
7525374920298188054,"non seguo il calcio ma è imbarazzante dire che il calcio è solo per gli uomini, è uno sport tutti possono farlo",0.013701871037483215,0.00024825564469210804,0.001250644214451313,0.0010033337166532874,0.005639776587486267,0.0006313141784630716,0.0010405787033960223
7525374920298188054,meglio che cantate invece di giocare perché il calcio femminile è un qualcosa di scandaloso,0.19442327320575714,0.0002386891283094883,0.0032111103646457195,0.07145573198795319,0.0729505643248558,0.0007626325241290033,0.0019564637914299965
7525374920298188054,"A tutti coloro che difendono la Nazionale e/o il calcio femminile in generale... Io non so se avete visto come giocano, sembrano i pulcini delle scuole calcio ed è pure un complimento... (ovviamente non vuol dire che non possano praticarlo, sto solo dicendo fatti)",0.008149342611432076,7.516867481172085e-05,0.001131195924244821,0.0008762918296270072,0.002423317404463887,0.00019037901074625552,0.0016310130013152957
7525374920298188054,questo non è calcio,0.006889109034091234,0.0005837901844643056,0.010355532169342041,0.0008159567369148135,0.0038213219959288836,0.0007712513906881213,0.0017594092059880495
7525374920298188054,che comunque perdono contro un team di ragazzi da 15 anni 🥀🥀🥀,0.0008849877631291747,0.005376878660172224,0.03100855089724064,0.004573423881083727,0.020540768280625343,0.0018662322545424104,0.0010827735532075167
7525374920298188054,Sparatemi in testa se devo guardare il calcio femminile,0.8013109564781189,0.006804727017879486,0.034273240715265274,0.048495449125766754,0.03572314232587814,0.697561502456665,0.03271457180380821
7525374920298188054,Ballate e cantate… perché con il calcio…,0.02394653856754303,0.00022982750670053065,0.0034389207139611244,0.00024667978868819773,0.0019237733213230968,0.0042360401712358,0.007744909729808569
7525374920298188054,brave ballate che è meglio,0.03296680375933647,0.0005407939897850156,0.01651340164244175,0.00064709602156654,0.01017857063561678,0.004632606171071529,0.00529766408726573
7524044898320928022,voglio sapere come è andata a finire,0.0020299560856074095,0.0034331486094743013,0.030577046796679497,0.004284894559532404,0.01592225395143032,0.0018295306945219636,0.0008744506048969924
7524044898320928022,con tutta sincerità ci sarei uscita subito,0.0036710225977003574,0.00019495752349030226,0.003760744584724307,0.0003611027786973864,0.0019060203339904547,0.00048059812979772687,0.00024458725238218904
7524044898320928022,Indovina chi ci casca?,0.11428786814212799,0.0006905305781401694,0.03878112509846687,0.0009257662459276617,0.028716500848531723,0.003757250029593706,0.002981779631227255
7524044898320928022,porca troia tony ma tu sei un ninja,0.9744691848754883,0.015408339910209179,0.09629169851541519,0.019201179966330528,0.09659097343683243,0.003700710367411375,0.034182947129011154
7524044898320928022,"io uso la tecnica della fenice, mi avvicino e scorreggio. Mai far capire al nemico la tua prossima mossa",0.03331802785396576,0.00037892552791163325,0.006991055328398943,0.0005119664710946381,0.008221275173127651,0.00945720262825489,0.0026719283778220415
7524044898320928022,Più tony grazie,0.0007253913790918887,0.00046709825983271003,0.005238302052021027,0.0007602046825923026,0.004399636294692755,0.0002931312774308026,0.0001610433537280187
7524044898320928022,ha premuto b per sbaglio,0.0017247586511075497,0.002409400185570121,0.025153251364827156,0.003224368905648589,0.019669972360134125,0.001664837822318077,0.0007168701267801225
7524044898320928022,“no Tony non ho registrato”,0.0008255579741671681,0.001262552454136312,0.01332114264369011,0.0020279083400964737,0.008577189408242702,0.0007063369266688824,0.0002945485175587237
7524044898320928022,Genio indiscusso,0.00421358086168766,3.6246136005502194e-05,0.000623414758592844,0.00015475584950763732,0.0024851534981280565,7.667378667974845e-05,8.844162948662415e-05
7524044898320928022,Vogliamo più ragazzi come Tony,0.0008693537092767656,4.3130330595886335e-05,0.00032417490729130805,0.00012814007641281933,0.0005356945330277085,7.847193046472967e-05,5.289787441142835e-05
7524292924507426078,trypophobia 😭,0.0013291914947330952,7.835872384021059e-05,0.0005901699187234044,0.00031065967050381005,0.000491123937536031,7.859047764213756e-05,3.990259574493393e-05
7524292924507426078,Is this real?😳,0.00048609878285788,1.809686000342481e-05,0.00010901567293331027,8.15334715298377e-05,0.00020322865748312324,3.046051824640017e-05,2.038881393673364e-05
7524292924507426078,Mi tripofobia,0.02085954323410988,0.000672127294819802,0.009475620463490486,0.002647635992616415,0.005665930919349194,0.0008035260252654552,0.0007964802207425237
7524292924507426078,what’s the problem?,0.0008430503075942397,6.519706221297383e-05,0.0007041267235763371,0.00012675189645960927,0.00032928670407272875,9.983450581785291e-05,6.997485616011545e-05
7524292924507426078,That’s why i only drink Pepsi,0.0005746579845435917,2.5421757527510636e-05,0.00019280664855614305,0.00012366220471449196,0.0002222760085714981,3.633625601651147e-05,2.886540096369572e-05
7524292924507426078,My mum would say this is 100% real,0.0012877506669610739,1.9919423721148632e-05,0.0001255073439097032,0.0002455592912156135,0.00030114330002106726,4.997249197913334e-05,4.65333359898068e-05
